Airline,Source,Destination,Additional_Info,Price,Stop_No,Duration_Min,D_Month,D_Day,D_Hour,D_Minutes,A_Hour,A_Minutes,A_Month,A_Day
4,2,1,5,10368,2,560,6,12,9,40,19,0,0,0
4,3,0,6,14571,1,1335,6,9,20,0,18,15,6,10
4,0,5,5,7832,1,495,3,21,7,0,15,15,0,0
4,3,0,6,14151,1,750,5,9,9,35,22,5,0,0
6,2,1,6,7154,1,510,3,21,10,45,19,15,0,0
0,3,0,6,5192,1,710,4,15,7,35,19,25,0,0
6,2,1,6,21483,2,630,3,6,15,5,1,35,3,7
4,3,0,5,6812,1,730,6,6,16,30,4,40,6,7
3,0,5,6,13292,1,300,3,3,19,35,0,35,3,7
3,3,0,6,4174,0,155,4,9,22,15,0,50,4,10
4,2,1,5,11150,2,1045,6,27,19,10,12,35,6,28
3,2,1,6,5912,1,310,4,24,17,5,22,15,0,0
1,2,1,6,8907,1,570,6,27,13,30,23,0,0,0
1,0,5,6,8767,1,640,3,9,17,0,3,40,3,13
4,2,1,6,12242,1,520,3,27,19,45,4,25,3,28
1,3,0,6,6327,1,580,5,24,19,0,4,40,5,25
8,1,4,7,3543,0,135,5,24,9,45,12,0,0,0
6,2,1,6,15058,1,675,6,3,8,0,19,15,0,0
4,0,5,5,11087,1,1410,3,12,18,55,18,25,3,13
4,3,0,6,13941,1,520,5,9,20,0,4,40,5,10
8,2,1,6,7317,1,380,6,1,15,45,22,5,0,0
4,2,1,6,15129,2,1430,5,9,19,10,19,0,5,10
4,3,0,5,9663,1,775,5,24,21,10,10,5,5,25
3,2,1,6,5065,1,300,4,24,16,0,21,0,0,0
1,2,1,6,8907,1,795,6,27,9,45,23,0,0,0
8,3,0,6,4148,0,150,3,21,9,0,11,30,0,0
6,2,1,6,13587,1,420,6,9,14,0,21,0,0,0
4,2,1,5,10262,1,395,6,6,21,50,4,25,6,7
4,0,5,6,12284,1,1090,3,18,14,5,8,15,3,16
4,3,0,6,14781,1,1285,5,15,18,55,16,20,5,16
4,3,0,5,9663,1,1495,5,18,8,25,9,20,5,19
3,0,5,6,19685,0,170,3,1,13,0,15,50,0,0
1,3,0,6,10203,1,795,5,12,10,0,23,15,0,0
4,3,0,6,13941,1,1330,5,15,6,30,4,40,5,16
1,0,5,6,25703,0,165,3,1,21,10,23,55,0,0
4,2,1,5,10262,1,865,6,9,14,0,4,25,6,10
8,1,4,7,3543,0,140,5,1,17,45,20,5,0,0
8,3,0,7,3841,0,150,4,6,14,55,17,25,0,0
4,2,1,6,15554,1,450,5,18,11,30,19,0,0,0
4,3,0,5,10844,1,345,5,24,14,5,19,50,0,0
4,3,0,6,12692,1,1285,6,12,17,0,14,25,6,13
4,4,3,5,3210,0,90,6,9,19,35,21,5,0,0
1,2,1,6,9601,2,435,5,15,12,0,19,15,0,0
6,2,1,6,13377,1,750,6,15,13,0,1,30,6,16
4,3,0,5,11134,1,1395,3,24,18,55,18,10,3,25
6,2,1,6,8055,1,725,3,27,8,55,21,0,0,0
4,2,1,6,12242,1,655,3,27,17,30,4,25,3,28
1,0,5,6,8425,1,1520,3,9,22,0,23,20,3,13
8,4,3,6,2753,0,90,6,15,5,45,7,15,0,0
8,0,2,6,3311,0,175,5,27,21,10,0,5,5,28
3,3,0,6,4226,1,240,6,12,6,20,10,20,0,0
4,0,5,0,26890,1,1210,3,1,8,55,5,5,3,2
6,2,1,6,12524,1,780,6,24,6,0,19,0,0,0
8,3,0,6,3847,0,150,3,21,17,15,19,45,0,0
4,3,0,6,12681,1,425,4,1,16,30,23,35,0,0
4,2,1,6,13882,2,1140,6,6,9,25,4,25,6,7
4,2,1,6,15129,2,1615,5,18,9,40,12,35,5,19
4,3,0,5,10844,1,740,6,6,8,25,20,45,0,0
4,0,5,6,12547,1,650,3,12,21,25,8,15,3,13
4,3,0,6,14178,1,585,6,9,18,55,4,40,6,10
3,2,1,6,14871,1,575,3,3,16,0,1,35,3,4
4,2,1,5,10368,2,1125,6,9,9,40,4,25,6,10
6,2,1,6,15078,1,780,3,6,8,0,21,0,0,0
3,3,0,6,4804,0,160,5,21,21,25,0,5,5,22
8,3,0,6,3873,0,150,5,9,17,10,19,40,0,0
8,3,0,7,3841,0,150,6,24,17,10,19,40,0,0
2,2,1,6,5457,1,355,6,1,7,0,12,55,0,0
4,3,0,6,14781,1,510,5,12,14,5,22,35,0,0
4,2,1,6,15764,1,1260,3,9,21,50,18,50,3,10
10,0,2,6,4668,0,170,6,12,9,45,12,35,0,0
4,2,1,6,9564,0,195,6,24,11,0,14,15,0,0
3,2,1,6,7191,1,860,5,15,6,40,21,0,0,0
4,2,1,6,15764,1,520,3,6,19,45,4,25,3,7
4,3,0,6,14388,1,1315,5,6,14,5,12,0,5,7
4,2,1,5,6540,1,520,3,27,19,45,4,25,3,28
8,0,2,6,3625,0,170,6,24,9,30,12,20,0,0
6,2,1,6,8266,1,705,5,9,7,30,19,15,0,0
8,3,0,6,10944,1,435,5,18,11,15,18,30,0,0
3,2,1,6,5073,1,300,3,27,16,0,21,0,0,0
4,0,5,5,9134,1,400,3,15,5,45,12,25,0,0
10,3,0,6,8085,1,1440,6,12,20,20,20,20,6,13
4,0,5,6,22270,1,325,3,6,7,0,12,25,0,0
1,3,0,6,9836,2,1620,4,1,7,0,10,0,4,2
3,2,1,6,14871,1,420,3,3,18,35,1,35,3,4
4,4,3,6,23528,2,605,3,12,6,30,16,35,0,0
4,0,2,6,8016,0,180,6,6,7,10,10,10,0,0
4,0,5,6,12284,1,550,3,18,7,0,16,10,0,0
6,2,1,6,7005,1,900,6,12,6,0,21,0,0,0
3,3,0,6,4804,0,155,6,3,11,30,14,5,0,0
3,2,1,6,6827,1,300,3,27,5,5,10,5,0,0
1,4,3,6,3100,0,80,5,12,6,20,7,40,0,0
4,4,3,5,2759,0,90,3,15,19,35,21,5,0,0
4,3,0,6,13067,1,1480,5,9,20,25,21,5,5,10
2,0,2,6,3898,0,165,4,15,20,55,23,40,0,0
4,2,1,5,10368,2,1125,6,12,9,40,4,25,6,13
8,0,5,7,4273,0,170,3,18,5,45,8,35,0,0
8,0,2,6,3311,0,160,5,24,5,55,8,35,0,0
6,2,1,5,15136,1,720,3,6,9,0,21,0,0,0
6,2,1,6,6601,1,665,4,9,7,5,18,10,0,0
10,3,0,6,8452,1,1580,5,24,20,20,22,40,5,25
4,3,0,5,9314,1,1285,5,1,17,0,14,25,5,2
3,2,1,6,6386,1,345,6,1,2,0,7,45,0,0
6,2,1,6,13377,1,840,6,24,11,30,1,30,6,25
4,4,3,6,5678,0,90,3,3,2,55,4,25,0,0
0,0,2,6,4483,0,170,5,18,23,55,2,45,5,19
4,2,1,5,12898,1,1355,5,27,14,0,12,35,5,28
3,0,5,6,7648,0,175,3,3,7,10,10,5,0,0
4,3,0,6,14571,1,1025,6,9,6,30,23,35,0,0
3,4,3,6,4049,0,90,6,27,6,25,7,55,0,0
1,0,5,6,11728,2,875,3,18,8,50,23,25,0,0
8,3,0,6,3873,0,155,4,18,6,55,9,30,0,0
1,2,1,6,7480,1,765,5,9,20,40,9,25,5,10
4,0,2,6,8541,0,180,6,21,19,50,22,50,0,0
4,0,5,0,31825,1,755,3,1,22,50,11,25,3,2
3,1,4,6,3597,0,140,6,1,14,45,17,5,0,0
4,0,5,6,13817,1,1070,3,12,21,25,15,15,3,13
4,3,0,6,14571,1,740,5,24,8,25,20,45,0,0
0,2,1,6,6853,1,865,6,15,16,45,7,10,6,16
4,2,1,6,16704,2,1760,5,27,23,5,4,25,5,29
8,0,2,7,3573,0,170,5,27,9,30,12,20,0,0
10,3,0,6,9345,1,1550,5,15,17,0,18,50,5,16
4,2,1,6,13014,2,1375,6,15,5,30,4,25,6,16
6,2,1,6,13797,1,780,6,12,8,0,21,0,0,0
1,0,5,6,12358,3,1355,3,3,12,0,10,35,3,7
6,2,1,5,14086,1,440,3,9,18,15,1,35,3,10
3,1,4,6,3597,0,140,5,3,19,35,21,55,0,0
4,3,0,6,13731,1,800,5,24,18,55,8,15,5,25
4,2,1,5,12898,1,520,5,21,19,45,4,25,5,22
4,2,1,6,14714,1,745,6,6,16,0,4,25,6,7
10,0,2,6,5403,0,170,4,12,11,30,14,20,0,0
4,0,2,5,5769,0,165,6,24,6,0,8,45,0,0
0,3,0,6,5620,0,155,3,24,10,20,12,55,0,0
3,2,1,6,5000,0,195,6,18,5,35,8,50,0,0
1,2,1,6,7480,1,1420,5,6,9,45,9,25,5,7
1,2,1,6,10703,2,1855,3,21,12,20,19,15,3,22
6,2,1,6,13727,1,570,5,18,11,30,21,0,0,0
4,3,0,6,14388,1,800,5,12,20,0,9,20,5,13
1,3,0,6,13033,2,920,6,6,10,0,1,20,6,7
4,0,5,6,22270,1,1420,3,1,8,0,7,40,3,2
3,2,1,6,6769,1,345,5,27,21,50,3,35,5,28
0,3,0,6,5192,2,500,5,24,15,10,23,30,0,0
4,4,3,5,4995,0,85,5,24,2,55,4,20,0,0
3,1,4,6,8580,0,140,3,1,7,55,10,15,0,0
1,2,1,6,7480,1,1255,6,15,12,30,9,25,6,16
4,0,2,5,5198,0,180,4,27,8,20,11,20,0,0
4,2,1,5,10368,2,560,6,6,9,40,19,0,0,0
4,4,3,6,8040,0,85,5,6,7,5,8,30,0,0
4,2,1,6,18909,2,1205,3,9,8,20,4,25,3,10
1,3,0,6,12849,2,1345,4,1,7,0,5,25,4,2
1,2,1,6,22798,1,1350,3,1,9,45,8,15,3,2
4,3,0,6,14571,1,590,6,6,8,25,18,15,0,0
4,0,5,5,13502,1,1090,3,6,14,5,8,15,3,7
8,1,4,7,3332,0,140,3,27,17,45,20,5,0,0
6,2,1,6,7354,1,705,6,6,7,30,19,15,0,0
6,2,1,6,8073,1,660,5,15,10,0,21,0,0,0
3,4,3,6,4049,0,85,3,21,9,10,10,35,0,0
4,2,1,6,15029,1,1570,3,9,2,15,4,25,3,10
1,2,1,6,10975,2,1420,6,24,9,45,9,25,6,25
6,2,1,6,7038,1,920,6,1,7,10,22,30,0,0
4,2,1,6,15554,1,660,5,9,8,0,19,0,0,0
1,0,2,6,5228,0,170,6,12,21,5,23,55,0,0
3,2,1,6,5636,1,325,6,1,2,0,7,25,0,0
1,2,1,6,9653,2,1180,6,27,12,0,7,40,6,28
4,3,0,5,8586,1,910,5,24,18,55,10,5,5,25
8,4,3,6,2017,0,90,5,21,13,15,14,45,0,0
10,3,0,6,9345,1,1625,5,24,20,20,23,25,5,25
4,2,1,5,9270,2,1925,3,21,10,45,18,50,3,22
4,2,1,6,13292,2,810,6,3,5,30,19,0,0,0
4,2,1,5,8098,2,1570,3,27,17,35,19,45,3,28
1,2,1,6,7952,1,1420,6,6,9,45,9,25,6,7
3,2,1,6,5883,1,415,6,12,18,35,1,30,6,13
4,0,2,6,8016,0,180,6,6,19,50,22,50,0,0
8,3,0,6,4174,0,150,5,18,17,10,19,40,0,0
6,2,1,6,10696,1,925,6,3,7,5,22,30,0,0
10,0,2,6,4878,0,155,6,12,17,0,19,35,0,0
8,0,2,6,3971,0,170,4,1,9,30,12,20,0,0
6,2,1,6,7198,1,390,6,3,19,0,1,30,6,4
4,3,0,5,9314,1,1540,5,6,20,25,22,5,5,7
8,0,2,6,4423,0,170,5,1,9,30,12,20,0,0
8,3,0,7,3841,0,155,4,6,6,55,9,30,0,0
6,2,1,6,7154,1,510,3,27,10,45,19,15,0,0
1,2,1,6,9929,1,735,6,15,7,0,19,15,0,0
6,2,1,6,8266,1,455,5,9,11,40,19,15,0,0
6,2,1,6,10877,1,630,6,12,8,30,19,0,0,0
3,3,0,6,4804,0,150,6,24,15,15,17,45,0,0
6,2,1,6,13587,1,570,6,15,11,30,21,0,0,0
3,2,1,6,13611,1,515,3,6,4,45,13,20,0,0
3,2,1,6,6628,1,975,6,6,9,15,1,30,6,7
3,2,1,6,5601,0,195,6,12,14,25,17,40,0,0
8,2,1,6,5583,1,315,4,15,6,5,11,20,0,0
3,0,2,6,3943,0,170,5,21,10,10,13,0,0,0
3,0,5,6,4777,0,170,3,24,4,0,6,50,0,0
4,3,0,5,9663,1,960,5,12,20,0,12,0,5,13
4,2,1,5,10368,2,1375,6,1,5,30,4,25,6,2
3,2,1,6,5883,1,415,6,15,18,35,1,30,6,16
3,3,0,6,4804,0,155,4,27,11,30,14,5,0,0
10,0,5,6,13383,0,155,3,3,16,0,18,35,0,0
6,2,1,6,9646,1,555,6,1,13,15,22,30,0,0
4,3,0,6,11467,1,1570,5,1,17,0,19,10,5,2
0,3,0,6,5192,1,720,5,12,22,40,10,40,5,13
4,2,1,6,13376,2,1300,6,12,6,45,4,25,6,13
0,0,5,6,6477,0,165,3,3,23,25,2,10,3,7
6,2,1,6,13727,1,720,5,18,9,0,21,0,0,0
10,3,0,6,9555,1,1640,5,18,17,0,20,20,5,19
4,2,1,6,12819,2,1430,6,24,19,10,19,0,6,25
10,4,3,6,12395,1,750,3,6,10,25,22,55,0,0
4,2,1,5,10262,1,550,6,15,19,15,4,25,6,16
4,3,0,6,14781,1,740,5,21,8,25,20,45,0,0
4,4,3,6,5678,0,90,5,12,10,20,11,50,0,0
8,3,0,6,7804,1,330,5,15,15,55,21,25,0,0
4,2,1,5,10262,1,1680,6,27,15,0,19,0,6,28
4,0,2,5,5198,0,180,5,18,19,50,22,50,0,0
3,4,3,6,4049,0,90,5,3,6,25,7,55,0,0
0,0,2,6,3383,0,165,6,15,11,10,13,55,0,0
1,2,1,6,7174,1,320,5,27,17,40,23,0,0,0
1,2,1,6,8907,1,1590,5,15,20,30,23,0,5,16
4,2,1,6,13014,2,1615,6,1,9,40,12,35,6,2
4,3,0,6,13584,1,665,5,6,21,10,8,15,5,7
0,3,0,6,4107,0,150,5,15,22,50,1,20,5,16
4,4,3,5,2071,0,90,3,15,2,55,4,25,0,0
4,2,1,5,12373,1,450,5,9,20,55,4,25,5,10
1,0,5,6,13303,2,1745,3,12,8,50,13,55,3,13
4,3,0,5,8529,1,1055,6,12,16,30,10,5,6,13
4,3,0,6,14571,1,1495,6,6,18,55,19,50,6,7
4,2,1,6,15129,2,1760,5,27,23,5,4,25,5,29
4,0,2,6,8016,0,180,6,9,8,20,11,20,0,0
3,3,0,6,4804,0,160,6,6,21,25,0,5,6,7
1,0,5,6,5118,1,325,3,9,6,50,12,15,0,0
4,3,0,5,9663,1,1430,5,18,8,25,8,15,5,19
1,3,0,6,12723,2,1840,6,9,5,50,12,30,6,10
2,0,2,6,3419,0,165,5,12,20,55,23,40,0,0
4,0,5,5,11087,1,710,3,12,22,55,10,45,3,13
3,3,0,6,4174,0,155,4,12,22,15,0,50,4,13
4,2,1,5,10262,1,1225,6,9,8,0,4,25,6,10
4,2,1,6,12609,2,1620,6,15,9,35,12,35,6,16
10,0,2,6,4668,0,160,6,3,7,0,9,40,0,0
8,4,3,7,1965,0,90,5,24,22,45,0,15,5,25
3,4,3,6,4049,0,90,6,1,6,25,7,55,0,0
1,3,0,6,5195,0,150,4,12,14,15,16,45,0,0
3,3,0,6,4804,0,155,5,18,20,20,22,55,0,0
3,0,5,6,7648,0,170,3,3,13,0,15,50,0,0
3,1,4,6,3850,0,140,5,3,7,55,10,15,0,0
1,0,2,6,6121,0,165,4,15,10,0,12,45,0,0
3,1,4,6,3540,0,145,6,18,5,15,7,40,0,0
4,0,5,5,9134,1,340,3,15,5,45,11,25,0,0
4,3,0,5,10844,1,1660,6,6,18,55,22,35,6,7
3,1,4,6,5277,0,140,6,3,22,5,0,25,6,4
3,2,1,6,5073,1,300,4,6,16,0,21,0,0,0
8,3,0,7,3841,0,155,6,24,6,55,9,30,0,0
6,2,1,6,10877,1,690,6,3,7,30,19,0,0,0
4,2,1,5,5406,1,1575,3,27,17,30,19,45,3,28
4,3,0,6,14151,1,1005,6,9,17,0,9,45,6,10
4,2,1,6,14237,2,1090,6,3,18,25,12,35,6,4
3,4,3,6,2754,0,90,6,24,1,40,3,10,0,0
1,3,0,6,11306,1,805,5,18,7,0,20,25,0,0
0,3,0,6,5192,1,720,5,1,22,40,10,40,5,2
10,1,4,6,3687,0,135,6,12,7,5,9,20,0,0
6,2,1,6,12192,1,910,6,3,3,50,19,0,0,0
4,2,1,5,12898,1,360,5,27,13,0,19,0,0,0
4,2,1,6,14924,1,1395,6,9,19,45,19,0,6,10
8,3,0,6,8479,1,435,5,24,11,35,18,50,0,0
6,2,1,5,6943,1,690,5,27,14,0,1,30,5,28
6,2,1,6,7354,1,755,6,27,6,40,19,15,0,0
6,2,1,6,12192,1,600,6,6,9,0,19,0,0,0
3,0,2,6,3943,0,180,5,3,21,15,0,15,5,4
4,2,1,6,15129,2,1430,5,6,19,10,19,0,5,7
10,0,2,6,5403,0,160,4,9,7,0,9,40,0,0
4,2,1,6,13882,2,1140,6,27,9,25,4,25,6,28
4,4,3,6,5678,0,90,3,21,19,35,21,5,0,0
10,0,2,6,5403,0,170,4,27,11,30,14,20,0,0
10,0,2,6,4878,0,170,6,27,21,0,23,50,0,0
3,2,1,6,6494,2,880,3,27,6,40,21,20,0,0
3,0,5,6,4777,0,165,3,24,1,30,4,15,0,0
1,4,3,6,3625,0,90,6,6,13,55,15,25,0,0
1,3,0,6,9258,2,1830,4,1,12,0,18,30,4,2
4,2,1,5,10262,1,360,6,6,13,0,19,0,0,0
1,0,5,4,17686,4,1770,3,1,5,50,11,20,3,2
3,3,0,6,4174,0,150,4,3,15,15,17,45,0,0
6,2,1,6,7485,1,910,5,21,10,20,1,30,5,22
1,3,0,6,11222,2,1610,5,18,8,20,11,10,5,19
4,3,0,6,12121,1,1685,5,1,17,0,21,5,5,2
1,3,0,6,10697,2,610,5,21,8,20,18,30,0,0
4,2,1,5,12373,1,450,5,9,11,30,19,0,0,0
8,3,0,6,6381,1,520,5,21,8,35,17,15,0,0
4,2,1,6,17072,2,2070,3,6,17,55,4,25,3,8
4,2,1,5,10368,2,1615,6,9,9,40,12,35,6,10
3,0,2,6,4823,0,175,5,24,18,25,21,20,0,0
1,2,1,6,27282,1,795,3,3,9,45,23,0,0,0
3,4,3,6,2227,0,95,6,12,20,5,21,40,0,0
3,0,5,6,4545,0,165,3,9,0,40,3,25,0,0
3,3,0,6,4148,0,160,3,21,17,15,19,55,0,0
3,3,0,6,4148,0,155,3,12,15,10,17,45,0,0
1,0,5,6,7642,2,1625,3,21,8,15,11,20,3,19
4,2,1,5,10262,1,1235,6,3,16,0,12,35,6,4
4,0,2,5,4030,0,180,5,24,8,20,11,20,0,0
3,2,1,6,5000,0,195,6,27,14,25,17,40,0,0
8,2,1,6,5264,1,270,6,9,8,45,13,15,0,0
4,0,2,5,7229,0,185,6,1,18,55,22,0,0,0
4,2,1,5,10577,1,660,6,3,8,0,19,0,0,0
1,3,0,6,12723,2,1625,5,24,5,50,8,55,5,25
4,2,1,6,14714,1,395,6,1,21,50,4,25,6,2
4,2,1,5,7438,1,1570,3,21,2,15,4,25,3,22
1,3,0,6,10203,1,1435,5,15,20,30,20,25,5,16
0,3,0,6,3782,0,150,3,27,22,50,1,20,3,28
4,2,1,6,13014,2,810,6,12,5,30,19,0,0,0
6,2,1,6,8073,1,390,5,15,19,0,1,30,5,16
3,3,0,6,4804,0,155,5,9,15,30,18,5,0,0
3,3,0,6,4864,1,330,5,9,7,10,12,40,0,0
6,2,1,6,15135,1,730,3,6,6,40,18,50,0,0
1,3,0,6,8366,1,1100,6,6,16,50,11,10,6,7
4,2,1,6,13292,2,1375,6,9,5,30,4,25,6,10
1,0,2,6,7171,0,165,6,15,17,0,19,45,0,0
4,3,0,6,12121,1,690,5,6,9,35,21,5,0,0
1,2,1,6,11753,2,500,6,12,10,55,19,15,0,0
3,0,5,6,8064,1,285,3,1,5,15,10,0,0,0
4,2,1,5,10262,1,1680,6,6,15,0,19,0,6,7
3,1,4,6,5277,0,140,5,3,22,5,0,25,5,4
4,0,2,6,8016,0,180,6,9,17,45,20,45,0,0
1,4,3,6,11342,2,560,3,12,5,30,14,50,0,0
4,3,0,5,7594,1,1330,6,12,6,30,4,40,6,13
0,0,2,6,4483,0,165,6,3,11,10,13,55,0,0
4,2,1,6,16263,2,505,5,18,20,0,4,25,5,19
1,3,0,6,13243,2,920,5,12,10,0,1,20,5,13
4,0,2,5,6478,0,165,6,12,6,0,8,45,0,0
4,2,1,6,15764,1,320,3,6,23,5,4,25,3,7
1,3,0,6,4647,2,1170,4,3,9,10,4,40,4,4
4,0,2,6,8016,0,180,6,3,19,50,22,50,0,0
1,3,0,6,4145,0,155,6,12,20,45,23,20,0,0
6,2,1,6,8055,1,810,3,27,7,30,21,0,0,0
1,2,1,6,12409,2,1560,5,18,17,15,19,15,5,19
3,3,0,6,6038,0,165,3,24,9,35,12,20,0,0
0,3,0,6,4107,0,150,5,21,22,50,1,20,5,22
1,2,1,6,11911,2,1545,5,21,5,55,7,40,5,22
4,0,5,6,25735,1,1450,3,1,22,50,23,0,3,2
1,3,0,6,11458,2,955,6,6,9,25,1,20,6,7
0,2,1,6,6152,1,340,4,24,16,45,22,25,0,0
4,3,0,5,10844,1,1585,6,9,21,10,23,35,6,10
10,1,4,6,11982,0,140,5,24,17,45,20,5,0,0
4,3,0,6,13941,1,590,5,9,6,30,16,20,0,0
3,2,1,6,6938,1,480,3,27,14,20,22,20,0,0
4,2,1,6,15339,2,1775,6,27,13,25,19,0,6,28
4,2,1,6,20064,2,2245,3,3,5,25,18,50,3,4
6,2,1,5,6093,1,455,6,15,14,55,22,30,0,0
7,2,1,6,10885,1,395,3,21,19,0,1,35,3,22
1,2,1,6,8907,1,570,6,1,13,30,23,0,0,0
4,3,0,5,9663,1,855,5,6,6,30,20,45,0,0
3,2,1,6,7160,1,425,4,27,5,5,12,10,0,0
7,2,1,6,11269,1,480,3,21,7,30,15,30,0,0
4,4,3,6,5678,0,90,4,1,19,35,21,5,0,0
4,4,3,6,5678,0,85,5,27,2,55,4,20,0,0
1,2,1,6,8907,1,795,6,6,9,45,23,0,0,0
4,4,3,5,3210,0,85,6,27,2,55,4,20,0,0
1,0,2,6,6961,0,165,5,15,6,10,8,55,0,0
4,0,5,6,14815,1,1090,3,6,14,5,8,15,3,7
4,3,0,6,11467,1,1540,5,6,20,25,22,5,5,7
4,2,1,5,10919,2,1320,6,15,14,35,12,35,6,16
2,2,1,6,9069,1,310,6,3,14,25,19,35,0,0
8,3,0,6,4649,1,315,5,1,15,5,20,20,0,0
3,0,2,6,4823,0,175,6,3,18,25,21,20,0,0
1,3,0,6,6528,1,1440,5,21,14,35,14,35,5,22
4,0,5,6,22270,1,400,3,6,5,45,12,25,0,0
4,2,1,5,15654,2,1060,3,9,10,45,4,25,3,10
10,3,0,6,7770,1,1595,4,1,20,20,22,55,4,2
3,3,0,6,4804,0,155,5,3,4,40,7,15,0,0
4,2,1,5,10368,2,1025,6,15,19,30,12,35,6,16
3,2,1,6,7673,0,195,3,3,21,5,0,20,3,4
3,2,1,6,6015,0,195,4,21,5,35,8,50,0,0
3,3,0,6,4804,0,155,4,24,11,30,14,5,0,0
4,3,0,6,13941,1,735,5,15,20,0,8,15,5,16
0,3,0,6,5162,1,215,5,9,19,55,23,30,0,0
1,0,5,6,10657,1,700,3,9,11,5,22,45,0,0
4,3,0,6,14781,1,425,5,9,16,30,23,35,0,0
3,4,3,6,2754,0,90,4,3,19,5,20,35,0,0
1,0,5,6,11474,2,965,3,12,6,50,22,55,0,0
4,3,0,5,7757,1,800,5,18,18,55,8,15,5,19
4,4,3,5,2228,0,85,4,3,2,55,4,20,0,0
4,0,5,5,10405,1,1455,3,15,8,0,8,15,3,16
2,0,2,6,3419,0,175,6,27,7,45,10,40,0,0
4,2,1,5,10262,1,1145,6,9,17,30,12,35,6,10
1,4,3,6,3100,0,90,6,9,13,55,15,25,0,0
4,2,1,5,11848,1,1570,3,9,2,15,4,25,3,10
1,2,1,6,5683,1,705,4,9,20,30,8,15,4,10
4,3,0,5,9663,1,1655,5,9,8,25,12,0,5,10
4,0,2,5,4544,0,180,4,24,19,50,22,50,0,0
4,4,3,5,4050,0,85,5,27,2,55,4,20,0,0
10,3,0,6,9187,1,765,5,9,20,20,9,5,5,10
10,3,0,6,8452,1,1440,4,1,20,20,20,20,4,2
1,3,0,6,11668,2,955,5,18,9,25,1,20,5,19
1,2,1,6,13381,2,1730,6,9,14,25,19,15,6,10
6,2,1,6,8073,1,840,5,18,7,0,21,0,0,0
0,3,0,6,5620,0,155,3,1,10,20,12,55,0,0
4,3,0,6,12739,1,875,6,12,14,5,4,40,6,13
0,3,0,6,5989,0,150,5,3,19,55,22,25,0,0
1,3,0,6,8891,1,1350,5,21,9,25,7,55,5,22
4,0,2,5,4544,0,180,4,27,19,50,22,50,0,0
4,2,1,5,10262,1,1620,6,6,16,0,19,0,6,7
10,3,0,6,9345,1,1640,5,21,17,0,20,20,5,22
10,0,5,6,21730,0,160,3,1,19,40,22,20,0,0
3,2,1,6,6838,1,705,6,15,9,15,21,0,0,0
1,4,3,6,10943,1,1345,3,12,21,0,19,25,3,13
3,0,2,6,3943,0,170,6,18,4,0,6,50,0,0
8,0,2,7,3573,0,160,6,18,5,55,8,35,0,0
8,3,0,7,3841,0,145,5,15,9,0,11,25,0,0
6,2,1,6,9646,1,505,5,21,9,45,18,10,0,0
1,2,1,6,4729,0,185,3,18,18,5,21,10,0,0
4,0,5,6,17261,1,640,3,6,22,50,9,30,3,7
4,3,0,6,13941,1,1200,5,1,14,5,10,5,5,2
4,3,0,5,10844,1,890,5,21,21,10,12,0,5,22
4,3,0,6,14231,1,1285,3,24,18,55,16,20,3,25
4,2,1,6,14714,1,360,6,12,13,0,19,0,0,0
8,2,1,6,6460,1,270,3,21,8,45,13,15,0,0
4,3,0,6,11467,1,1630,5,1,20,25,23,35,5,2
3,0,2,6,3943,0,175,5,3,0,30,3,25,0,0
3,3,0,6,4775,1,290,4,15,15,15,20,5,0,0
8,3,0,7,3841,0,145,4,6,9,0,11,25,0,0
4,0,5,6,12284,1,1200,3,18,11,40,7,40,3,16
3,3,0,6,4804,0,155,6,9,17,15,19,50,0,0
4,2,1,6,12819,2,1390,6,24,13,25,12,35,6,25
4,2,1,6,14714,1,610,6,3,18,15,4,25,6,4
4,4,3,6,8040,0,90,5,27,10,20,11,50,0,0
6,2,1,6,16840,2,625,5,15,15,5,1,30,5,16
4,2,1,6,15554,1,335,5,6,22,50,4,25,5,7
2,2,1,6,5752,1,540,4,15,10,35,19,35,0,0
10,3,0,6,8452,1,1065,5,9,17,0,10,45,5,10
6,2,1,5,11761,1,675,5,27,8,0,19,15,0,0
6,2,1,6,14848,1,375,6,27,13,0,19,15,0,0
4,2,1,5,10368,2,810,6,3,5,30,19,0,0,0
1,2,1,6,9863,2,1595,5,18,16,40,19,15,5,19
4,2,1,5,10262,1,540,6,27,10,0,19,0,0,0
10,0,2,6,4668,0,160,6,6,7,0,9,40,0,0
6,2,1,6,9103,1,455,5,15,11,25,19,0,0,0
4,2,1,5,10262,1,885,6,12,21,50,12,35,6,13
2,2,1,6,4525,1,370,6,27,7,25,13,35,0,0
1,0,2,6,5228,0,165,4,27,10,0,12,45,0,0
4,0,5,6,19225,1,460,3,6,21,25,5,5,3,7
4,4,3,6,8040,0,90,5,9,10,20,11,50,0,0
4,2,1,5,7438,1,865,3,21,14,0,4,25,3,22
6,2,1,6,13135,1,690,3,6,4,0,15,30,0,0
3,2,1,6,6015,0,195,5,9,14,25,17,40,0,0
6,2,1,6,8283,1,510,5,18,17,0,1,30,5,19
8,1,4,7,3543,0,135,6,9,8,20,10,35,0,0
3,3,0,6,4148,0,165,3,27,10,10,12,55,0,0
2,0,5,6,7657,1,270,3,15,15,45,20,15,0,0
3,3,0,6,5276,1,220,5,12,19,35,23,15,0,0
4,3,0,6,14151,1,840,5,15,9,35,23,35,0,0
